anime_id,title,type,source,episodes,status,score,scored_by,rank,popularity,members,favorites,premiered,studio,genre
5199,Seto no Hanayome Fan Disc,Special,Manga,2,Finished Airing,7.18,1708,2904.0,4616,5737,4,,Gonzo,"Comedy, Parody, School"
33274,Onara Gorou,TV,Original,13,Finished Airing,5.62,2571,8161.0,4141,7543,27,Summer 2016,ILCA,Comedy
35138,Taikong Lixianji,TV,Original,26,Finished Airing,5.67,6,12329.0,12327,131,1,Winter 2010,,"Action, Sci-Fi, Kids, Mecha"
21267,Go! Go! 575,TV,Game,4,Finished Airing,5.72,4795,7947.0,3880,8804,3,Winter 2014,"C2C, Lay-duce",Slice of Life
36289,Daybreak Interlude,Music,Game,1,Finished Airing,7.12,407,3114.0,8766,771,0,,,Music
9546,Shirahata no Shoujo Ryuuko,Movie,Unknown,1,Finished Airing,7.05,20,12097.0,11617,170,0,,,Drama
1483,Master Keaton,TV,Manga,24,Finished Airing,7.7,2684,1111.0,3338,12673,68,Fall 1998,Madhouse,"Adventure, Mystery"
1640,Angel&#039;s Feather,OVA,Visual novel,2,Finished Airing,5.58,8348,8228.0,2980,15962,30,,Venet,"Sci-Fi, Supernatural, Drama, Romance, Fantasy, Shounen Ai"
35314,"Busou Shoujo Machiavellianism: Doki! ""Goken-darake"" no Ian Ryokou",OVA,Manga,1,Finished Airing,6.9,4685,3901.0,2973,16145,14,,Silver Link.,"Action, School, Shounen"
34476,Platonic Chain: Ansatsu Jikkouchuu,Special,Novel,1,Finished Airing,3.6,10,11778.0,12128,140,0,,,"Sci-Fi, Slice of Life"
7082,Shugo Chara! Party!,TV,Manga,25,Finished Airing,6.71,23040,4731.0,1561,48456,253,Fall 2009,Satelight,"Comedy, Magic, School, Shoujo"
35952,Devilman Memorial,OVA,Manga,1,Finished Airing,5.97,92,7412.0,9179,608,1,,Toei Animation,"Action, Horror, Demons, Supernatural"
10521,Working&#039;!!,TV,4-koma manga,13,Finished Airing,7.96,93040,609.0,516,156252,386,Fall 2011,A-1 Pictures,"Slice of Life, Comedy, Romance"
3335,Haikara-san ga Tooru,TV,Manga,42,Finished Airing,7.37,318,2149.0,6820,2036,7,Summer 1978,Nippon Animation,"Slice of Life, Romance, Historical, Drama, Shoujo"
8879,Dolphin Ouji,TV,Unknown,3,Finished Airing,5.48,25,9995.0,11509,179,0,Spring 1965,,"Action, Adventure, Kids, Sci-Fi"
22493,Pochacco no Jack to Mame no Ki,OVA,Unknown,1,Finished Airing,5.92,36,11783.0,12040,145,0,,,"Kids, Fantasy"
2710,Nintama Rantarou Movie,Movie,Unknown,1,Finished Airing,6.64,93,5024.0,10276,331,2,,Ajia-Do,"Comedy, Shounen"
594,Naruto: Takigakure no Shitou - Ore ga Eiyuu Dattebayo!,Special,Manga,1,Finished Airing,6.84,35543,4157.0,1360,59577,269,,Studio Pierrot,"Action, Adventure, Comedy, Shounen, Super Power"
23229,Meshimase Lodoss-tou Senki: Sorette Oishii no?,TV,Unknown,13,Finished Airing,5.71,185,7980.0,7360,1573,2,Spring 2014,"Studio Deen, Studio Hibari",Comedy
2520,Dragon Ball Specials,Special,Manga,2,Finished Airing,6.91,9271,3870.0,2783,18357,30,,Toei Animation,"Fantasy, Comedy, Super Power, Shounen"
20087,Treasure Gaust,TV,Unknown,5,Finished Airing,4.58,24,12500.0,11680,167,0,Spring 2007,SynergySP,Game
4130,Petit Eva: Evangelion@School,ONA,Original,24,Finished Airing,5.91,7131,7550.0,2833,17706,28,,"Xebec, Kanaban Graphics","Comedy, Parody, School"
1479,City Hunter: Kinkyuu Namachuukei!? Kyouakuhan Saeba Ryou no Saigo,Special,Unknown,1,Finished Airing,7.55,1317,1485.0,5928,3045,8,,Sunrise,Shounen
27727,Binan Koukou Chikyuu Boueibu LOVE!,TV,Original,12,Finished Airing,7.05,20905,3358.0,1415,56161,462,Winter 2015,Diomedea,"Slice of Life, Comedy, Parody, Magic, School"
25461,Tatamp,Movie,Unknown,1,Finished Airing,5.24,181,8771.0,10180,350,0,,,Music
16780,Gongnyong Baengmannyeon Ttori,Movie,Unknown,1,Finished Airing,4.14,14,10263.0,12827,108,0,,,"Action, Adventure, Shounen"
2617,Ghiblies,Special,Original,2,Finished Airing,6.57,1696,5325.0,5184,4283,3,,Studio Ghibli,Comedy
33094,WWW.Working!!,TV,Web manga,13,Finished Airing,7.55,39360,1514.0,1020,82352,213,Fall 2016,A-1 Pictures,"Slice of Life, Comedy"
31309,Balloon,ONA,Original,1,Finished Airing,5.04,224,8998.0,9867,410,2,,,Dementia
33808,Girlfriend (Note),ONA,Game,3,Finished Airing,6.22,333,6685.0,6373,2513,0,,,"Music, School"
23765,Yamiyo no Jidaigeki,Special,Unknown,2,Finished Airing,4.24,21,12736.0,11846,157,0,,Sunrise,"Historical, Horror"
8373,Shin Mitsubachi Maya no Bouken,TV,Unknown,52,Finished Airing,6.39,865,6050.0,7249,1667,2,Fall 1982,Nippon Animation,"Adventure, Comedy"
209,R.O.D the TV,TV,Light novel,26,Finished Airing,7.61,22411,1339.0,1471,53314,387,Fall 2003,J.C.Staff,"Action, Adventure, Comedy, Drama, Sci-Fi, Super Power"
33358,Mahou no Star Magical Emi: Finale! Finale!,OVA,Original,1,Finished Airing,6.06,31,11126.0,11339,192,0,,Studio Pierrot,"Comedy, Magic, Shoujo"
30065,Osamishi Tani no Wakare Uta,Movie,Original,1,Finished Airing,5.29,62,8707.0,12018,147,0,,,"Music, Historical"
19669,Kuroko no Basket: Baka ja Katenai no yo!,OVA,Unknown,1,Finished Airing,7.7,18323,1110.0,1971,33879,44,,Production I.G,"Sports, Comedy, School, Shounen"
30721,Hacka Doll The Animation,TV,Other,13,Finished Airing,6.51,10489,5553.0,2200,27988,40,Fall 2015,Creators in Pack,"Comedy, Sci-Fi"
28369,Dr. Slump: Arale-chan Specials,Special,Manga,2,Finished Airing,6.36,84,6153.0,9968,394,0,,Toei Animation,"Sci-Fi, Comedy, Shounen"
10823,Ranma ½: 1994 Music Calendar,OVA,Unknown,1,Finished Airing,6.79,695,4367.0,6722,2142,1,,,"Slice of Life, Martial Arts, Comedy"
9509,Yami no Purple Eye,Music,Manga,1,Finished Airing,5.0,274,9046.0,8760,772,1,,Toei Animation,"Psychological, Supernatural, Music, Horror, Mystery, Shoujo"
13047,Anime Koukyoushi: Jungle Taitei,OVA,Unknown,1,Finished Airing,6.73,160,4612.0,9297,562,2,,Madhouse,"Adventure, Kids, Shounen"
2689,Akai Koudan Zillion: Utahime Yakyoku,Special,Unknown,1,Finished Airing,6.01,234,7319.0,8959,690,1,,Production I.G,"Sci-Fi, Adventure"
16163,Sore Ike! Anpanman: Kirakira Boshi no Namida,Movie,Unknown,1,Finished Airing,6.15,33,12207.0,11679,167,1,,,"Kids, Adventure, Comedy, Super Power"
24073,Konna Watashitachi ga Nariyuki de Heroine ni Natta Kekka www,Movie,Unknown,1,Finished Airing,5.21,33,10959.0,10811,248,0,,,"Fantasy, Comedy"
27849,Nezumi-kun no Chokki,OVA,Unknown,4,Finished Airing,5.57,7,11454.0,13484,77,0,,Toei Animation,Kids
7953,Defend Love,Music,Unknown,1,Finished Airing,6.0,778,7343.0,7557,1425,0,,"Sunrise, Telecom Animation Film","Adventure, Fantasy, Magic, Mecha, Romance, Super Power, Supernatural, Music, Sci-Fi"
3844,Apache Yakyuugun,TV,Manga,26,Finished Airing,6.07,52,7165.0,9958,395,1,Fall 1971,Toei Animation,"Action, Sports, School"
31699,Good Morning!!! Doronjo,TV,Original,243,Finished Airing,5.7,23,10264.0,10937,230,0,Spring 2015,Oddjob,"Comedy, Parody"
35935,Koto no Shidai,Music,Original,1,Finished Airing,3.67,27,10980.0,13796,62,0,,,"Music, Dementia"
8897,Ganbare! Marine Kid,TV,Unknown,13,Finished Airing,5.48,33,10175.0,11287,196,0,Fall 1966,,"Action, Adventure, Sci-Fi, Kids"
30450,Dr. Slump: Hoyoyo! Arale no Himitsu Dai Koukai dayo!!,Special,Manga,1,Finished Airing,6.03,98,7277.0,9732,445,0,,Toei Animation,"Comedy, Sci-Fi, Shounen"
34859,Tick Tock,Music,Music,1,Finished Airing,4.25,24,12435.0,13990,49,0,,,Music
35139,Crayon Shin-chan x Panpaka Pants: Aeon Cinema Manner Movie Collab,ONA,Original,1,Finished Airing,5.36,47,9927.0,11317,193,0,,"Shin-Ei Animation, DLE",Comedy
22,Tennis no Ouji-sama,TV,Manga,178,Finished Airing,8.01,48149,550.0,806,107492,2833,Fall 2001,Trans Arts,"Action, Comedy, Sports, School, Shounen"
2953,Egao,Music,Original,1,Finished Airing,6.66,6516,4925.0,3664,10113,5,,,"Music, Slice of Life, Kids"
32219,Raldessia Chronicles,ONA,Game,1,Finished Airing,5.38,63,8573.0,11414,188,0,,,"Action, Adventure"
1016,Gunnm,OVA,Manga,2,Finished Airing,7.22,14625,2719.0,2150,29153,131,,Madhouse,"Drama, Mecha, Sci-Fi, Shounen"
35505,Velvet Underworld: Alternative,Music,Original,1,Finished Airing,4.8,41,12611.0,12185,138,0,,,"Action, Music"
6822,Ukkari Pénélope (2009),TV,Unknown,26,Finished Airing,6.15,76,6947.0,10028,379,0,Summer 2009,Nippon Animation,"Comedy, Slice of Life"
2051,Akai Kiba: Blue Sonnet,OVA,Manga,5,Finished Airing,6.09,482,7102.0,7736,1305,0,,Tatsunoko Production,"Action, Drama, Sci-Fi, Shoujo, Super Power"
5943,The Aurora: Umi no Aurora,Movie,Unknown,1,Finished Airing,5.28,25,12412.0,11375,188,0,,,"Adventure, Sci-Fi"
11583,Kami nomi zo Shiru Sekai: Natsu-iro Surprise,Music,Unknown,1,Finished Airing,6.62,3497,5115.0,4277,6931,5,,Manglobe,Music
7155,Beat Shot!!,OVA,Manga,1,Finished Airing,5.55,95,8270.0,9795,427,0,,Gainax,Sports
34943,T7S Longing for Summer Again and Again: Harukaze,Music,Game,1,Finished Airing,6.47,82,5738.0,9408,532,1,,Chiptune,"Music, School"
34430,Detective Conan Movie 21: The Crimson Love Letter,Movie,Manga,1,Finished Airing,7.89,3793,714.0,3781,9371,34,,TMS Entertainment,"Action, Mystery, Historical, Police, Drama, Romance"
9627,Kakko Kawaii Sengen!,TV,Original,5,Finished Airing,5.73,209,7927.0,8758,771,1,Fall 2010,,Comedy
36398,Na mo Nai Hana no Youni,Music,Original,1,Finished Airing,3.5,14,11362.0,14099,40,0,,,Music
6727,Mechakko Dotakon,TV,Unknown,28,Finished Airing,6.48,33,11213.0,11455,182,0,Spring 1981,,"Comedy, Sci-Fi"
22495,Hello Kitty no Yume no Oshiro no Ouji-sama,OVA,Unknown,1,Finished Airing,5.93,29,10413.0,12295,132,0,,,"Fantasy, Kids"
7745,Zettai Karen Children OVA: Aitazousei! Ubawareta Mirai?,OVA,Unknown,1,Finished Airing,7.32,2156,2368.0,4887,4971,1,,SynergySP,"Action, Comedy, Shounen, Supernatural"
8671,Raja Maharaja,Music,Music,1,Finished Airing,4.87,110,9151.0,11088,216,0,,,"Music, Slice of Life"
10824,Ranma ½: DoCo Music Video,OVA,Unknown,1,Finished Airing,7.04,750,3422.0,6632,2224,0,,,"Comedy, Martial Arts, Music, Slice of Life"
34692,Umbrella Fighter!,Special,Original,4,Finished Airing,3.92,12,12576.0,14092,42,0,,,Slice of Life
24999,Akai Jitensha,Music,Original,1,Finished Airing,5.22,51,8791.0,12079,142,0,,,"Music, Kids"
31698,Zhan Long Si Qu,TV,Unknown,64,Finished Airing,4.85,26,12845.0,11962,150,1,,,"Kids, Cars"
31972,Tang Lang Bu Chan,Movie,Other,1,Finished Airing,5.75,109,7909.0,11021,223,1,,Shanghai Animation Film Studio,Historical
4804,To Heart 2 AD Plus,OVA,Unknown,2,Finished Airing,6.85,1526,4128.0,5208,4230,8,,,Romance
8719,Donna Donna,Music,Music,1,Finished Airing,5.2,109,8827.0,10831,244,0,,,"Music, Slice of Life, Kids"
1160,Gundress,Movie,Unknown,1,Finished Airing,5.59,1012,8209.0,6461,2415,0,,,"Action, Mecha, Sci-Fi"
353,Ojamajo Doremi Dokkaan!,TV,Unknown,51,Finished Airing,7.56,3552,1467.0,4014,8061,85,Winter 2002,Toei Animation,"Comedy, Magic, Shoujo"
26349,Danna ga Nani wo Itteiru ka Wakaranai Ken,TV,4-koma manga,13,Finished Airing,7.51,102220,1602.0,440,180124,569,Fall 2014,Seven,"Slice of Life, Comedy, Romance, Seinen"
2762,Igano Kabamaru,TV,Manga,24,Finished Airing,8.07,2651,465.0,4412,6408,102,Fall 1983,Group TAC,"Action, Adventure, Comedy, Romance, School, Shounen"
32792,Mobile Suit Gundam Unicorn RE:0096,TV,Novel,22,Finished Airing,7.56,5709,1463.0,3012,15577,65,Spring 2016,Sunrise,"Action, Drama, Mecha, Military, Sci-Fi, Space"
15809,Hataraku Maou-sama!,TV,Light novel,13,Finished Airing,7.98,389033,578.0,51,630486,6925,Spring 2013,White Fox,"Comedy, Demons, Supernatural, Romance, Fantasy"
11049,Shin Maple Town Monogatari: Palm Town-hen - Konnichiwa! Atarashii Machi,Movie,Unknown,1,Finished Airing,6.38,67,6095.0,10740,258,0,,Toei Animation,"Slice of Life, Fantasy"
3627,D.C.II S.S.: Da Capo II Second Season,TV,Visual novel,13,Finished Airing,7.33,10514,2299.0,2470,23096,52,Spring 2008,feel.,"Fantasy, Comedy, Harem, Romance, Drama"
33126,Kurogane no Linebarrels Picture Drama,Special,Manga,9,Finished Airing,5.95,44,11015.0,10247,337,0,,Gonzo,Mecha
30814,Landscape,Movie,Original,1,Finished Airing,4.07,106,9439.0,11133,211,0,,,Dementia
20085,Only You: Viva! Cabaret Club,TV,Unknown,15,Finished Airing,5.78,9,11632.0,12545,121,0,Fall 1998,,Comedy
2205,Bakuretsu Tenshi: Infinity,OVA,Original,1,Finished Airing,6.88,5735,3983.0,3333,12750,15,,Gonzo,"Action, Comedy, Mecha, Sci-Fi, Shounen"
17535,Fairy Tail Movie 1: Houou no Miko - Hajimari no Asa,Special,Manga,1,Finished Airing,7.49,25272,1663.0,1572,47965,124,,"Satelight, A-1 Pictures","Fantasy, Magic, Shounen"
1151,Dominion,OVA,Manga,4,Finished Airing,7.03,4693,3449.0,3722,9711,43,,Agent 21,"Sci-Fi, Comedy, Police, Mecha"
2025,Darker than Black: Kuro no Keiyakusha,TV,Original,25,Finished Airing,8.21,285107,299.0,61,563076,14200,Spring 2007,Bones,"Action, Sci-Fi, Mystery, Super Power"
15125,Teekyuu,TV,Manga,12,Finished Airing,6.71,18133,4733.0,1715,42517,168,Fall 2012,MAPPA,"Comedy, School, Shounen, Sports"
7193,Aoi Bungaku Series,TV,Novel,12,Finished Airing,7.84,37344,807.0,724,118834,1083,Fall 2009,Madhouse,"Psychological, Historical, Thriller, Drama, Seinen"
27621,Glass no Kamen Desu ga to Z,TV,Unknown,14,Finished Airing,5.88,69,7617.0,9777,435,0,Spring 2013,DLE,"Comedy, Parody"
10149,Mofa Ya Ma,Movie,Unknown,1,Finished Airing,6.21,57,6724.0,11648,171,0,,,"Adventure, Fantasy"
13585,Natsuyuki Rendezvous,TV,Manga,11,Finished Airing,7.34,22974,2281.0,1518,51051,179,Summer 2012,Doga Kobo,"Supernatural, Drama, Romance, Josei"
1969,Mobile Suit Zeta Gundam: A New Translation III - Love Is the Pulse of the Stars,Movie,Original,1,Finished Airing,7.3,3174,2435.0,4302,6824,7,,Sunrise,"Military, Sci-Fi, Space, Drama, Mecha"
3813,Gekkou no Pierce: Yumemi to Gin no Bara no Kishidan,OVA,Light novel,1,Finished Airing,6.09,104,7103.0,9736,445,0,,Studio Pierrot,"Fantasy, Mystery, Romance, Shoujo"
22295,Juuza Engi: Engetsu Sangokuden - Gaiden Youzhou Genya,OVA,Unknown,1,Finished Airing,5.91,825,7542.0,6064,2878,6,,,"Historical, Romance, Fantasy, Josei"
8518,Mai-Otome Special: Otome no Inori,Special,Original,1,Finished Airing,6.51,871,5563.0,6529,2335,3,,Sunrise,"School, Slice of Life"
6890,Ontama!,ONA,Manga,5,Finished Airing,6.9,847,3924.0,6992,1888,3,,Encourage Films,"Slice of Life, Magic, Comedy, Seinen"
35507,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e (TV),TV,Light novel,12,Finished Airing,7.93,119405,668.0,354,212461,2548,Summer 2017,Lerche,"Drama, Psychological, School, Slice of Life"
1547,Obake no Q-tarou,TV,Unknown,96,Finished Airing,6.29,67,6442.0,10168,350,0,Summer 1965,Shin-Ei Animation,"Comedy, School, Slice of Life, Supernatural"
6907,Mikan-Seijin,TV,Unknown,26,Finished Airing,5.63,98,8139.0,10167,351,2,,,Comedy
35328,BOY&#039;s LOVE Nitro+CHiRAL,ONA,Game,5,Finished Airing,5.5,248,8365.0,7280,1632,2,,,"Comedy, Parody"
2884,Aachi wa Ssipak,Movie,Unknown,1,Finished Airing,6.82,3290,4222.0,4340,6667,32,,,"Action, Comedy"
32933,Xiao Yeyou,ONA,Other,1,Finished Airing,5.1,55,8946.0,12332,132,0,,,"Comedy, Fantasy, Kids"
34432,Balloon (Music),Music,Music,1,Finished Airing,5.46,68,8423.0,12701,113,0,,,Music
37150,Douluo Dalu,ONA,Novel,26,Currently Airing,7.68,381,1166.0,7272,1649,31,,Sparkly Key Animation Studio,"Action, Adventure, Historical, Romance, Martial Arts, Fantasy"
13677,Ao no Exorcist Movie Special,Special,Unknown,1,Finished Airing,7.14,8985,3027.0,2335,25392,38,,,"Parody, Comedy"
4250,Kore ga UFO da! Soratobu Enban,Movie,Original,1,Finished Airing,4.85,360,9171.0,8951,693,1,,Toei Animation,"Sci-Fi, Space"
7836,Notari Matsutarou,OVA,Unknown,10,Finished Airing,5.91,60,7548.0,10150,353,1,,,Sports
12663,Patalliro! Stardust Keikaku,Movie,Unknown,1,Finished Airing,6.84,104,4159.0,9296,565,0,,Toei Animation,"Adventure, Comedy, Romance, Shoujo, Shounen Ai"
13169,Buta,Movie,Unknown,1,Finished Airing,6.5,3994,5589.0,4311,6761,6,,Telecom Animation Film,"Adventure, Comedy, Fantasy, Historical"
18819,Alice Tantei Kyoku,TV,Original,56,Finished Airing,5.25,28,9576.0,11441,183,1,Spring 1995,,"Mystery, Kids, Fantasy"
9074,Arakawa Under the Bridge x Bridge,TV,Manga,13,Finished Airing,7.82,53881,837.0,855,101713,346,Fall 2010,Shaft,"Comedy, Romance, Seinen"
446,Weiß Kreuz Glühen,TV,Unknown,13,Finished Airing,6.68,3023,4868.0,4093,7733,26,Fall 2002,ufotable,"Action, Drama, Shounen"
1379,Kino no Tabi: Nanika wo Suru Tame ni - Life Goes On.,Movie,Light novel,1,Finished Airing,7.85,16978,795.0,1922,35288,42,,A.C.G.T.,"Adventure, Drama, Fantasy"
1693,Reideen,TV,Unknown,26,Finished Airing,6.63,2042,5082.0,4399,6447,7,Winter 2007,Production I.G,"Action, Mecha, Sci-Fi"
37789,Tenchi Muyou! Ryououki 3rd Season Picture Drama,Special,Original,5,Finished Airing,6.4,20,12389.0,11197,220,0,,,"Slice of Life, Comedy"
22197,Yuuto-kun ga Iku Movie,Movie,Unknown,1,Finished Airing,4.88,8,12826.0,13150,92,0,,Shirogumi,"Kids, Sports"
15819,Kindaichi Shounen no Jikenbo: Kuromajutsu Satsujin Jiken-hen,OVA,Manga,2,Finished Airing,7.1,234,3211.0,8196,1041,4,,Toei Animation,"Mystery, Shounen"
25441,Shin Strange+ Special,Special,Manga,1,Finished Airing,6.01,267,7337.0,7663,1354,0,,Seven,"Slice of Life, Comedy, Josei"
30392,Joukyou Monogatari,Movie,Unknown,1,Finished Airing,5.75,57,7902.0,11769,162,0,,,Slice of Life
2476,School Days,TV,Visual novel,12,Finished Airing,6.02,220738,7313.0,145,361605,2420,Summer 2007,TNK,"Harem, Drama, Romance, School"
19871,Gaist Crusher,TV,Game,51,Finished Airing,5.91,146,7539.0,7352,1578,2,Fall 2013,Studio Pierrot,"Action, Fantasy, Supernatural"
18,Initial D Fourth Stage,TV,Manga,24,Finished Airing,8.24,37675,276.0,1261,64574,588,Spring 2004,A.C.G.T.,"Action, Cars, Sports, Drama, Seinen"
10236,Kagee Grimm Douwa,TV,Unknown,52,Finished Airing,6.42,24,10686.0,11453,183,0,,,"Kids, Adventure, Fantasy, Magic, Romance, Supernatural, Demons, Historical, Drama"
3194,Ningyohime Marina no Bouken,TV,Unknown,26,Finished Airing,6.46,369,5767.0,8151,1068,4,Winter 1991,Telescreen BV,"Drama, Fantasy, Kids, Romance"
31014,Aru Zombie Shoujo no Sainan,Special,Light novel,1,Finished Airing,4.78,263,9212.0,9184,604,1,,,"Action, Horror"
5060,Hetalia Axis Powers,ONA,Web manga,52,Finished Airing,7.68,81885,1147.0,464,173776,5040,,Studio Deen,"Comedy, Historical, Parody"
5322,Mugen Kouro,ONA,Game,4,Finished Airing,5.13,377,8919.0,8342,965,1,,"Gonzo, Production I.G","Action, Sci-Fi, Space"
546,Wind: A Breath of Heart (TV),TV,Visual novel,13,Finished Airing,6.08,3116,7162.0,3890,8735,5,Summer 2004,Radix,"Drama, Romance, School, Supernatural"
22617,Pochacco no Wakuwaku Birthday,OVA,Unknown,1,Finished Airing,6.05,22,11785.0,12526,122,0,,,"Fantasy, Kids"
5466,Mahoutsukai Tai! vs. Shamanic Princess,OVA,Unknown,1,Finished Airing,6.41,118,5969.0,8310,979,4,,,"Comedy, Magic, Fantasy"
33915,Kitty-chan wo Sagase! Toyama-shi Stamp Rally,ONA,Other,1,Finished Airing,4.42,26,10909.0,12048,144,0,,DLE,Comedy
7625,Yousei Dick,TV,Unknown,26,Finished Airing,5.5,40,12785.0,10798,248,3,Summer 1992,,"Fantasy, Kids"
33135,Kachikachi Yama (1940),Movie,Other,1,Finished Airing,7.11,9,10672.0,13047,96,1,,,Fantasy
10244,Ultra B: Black Hole kara no Dokusaisha BB!!,Movie,Manga,1,Finished Airing,5.8,15,12568.0,12763,111,0,,Shin-Ei Animation,"Adventure, Comedy"
5624,Biohazard 4D-Executer,Special,Game,1,Finished Airing,5.63,1570,8128.0,5997,2947,3,,,"Action, Adventure, Military, Horror"
6653,Ginga Tetsudou 999: Glass no Clair,Movie,Manga,1,Finished Airing,6.68,558,4840.0,7490,1473,2,,Toei Animation,"Drama, Sci-Fi, Space"
33154,Osiris no Tenbin: Season 2,ONA,Original,11,Finished Airing,5.7,27,11662.0,10174,350,0,,,"Drama, Supernatural, Thriller"
10249,Toaru Majutsu no Index-tan II,Special,Unknown,2,Finished Airing,7.09,10467,3247.0,2374,24742,38,,J.C.Staff,"Comedy, Parody"
2618,Takarajima,TV,Novel,26,Finished Airing,8.09,3201,450.0,3959,8376,114,Fall 1978,"Madhouse, TMS Entertainment","Adventure, Mystery, Historical, Drama"
35982,Gundam Build Fighters: GM no Gyakushuu,ONA,Original,1,Finished Airing,7.29,1986,2457.0,5187,4274,3,,Sunrise,"Action, Sci-Fi, Mecha"
1921,Urusei Yatsura Movie 2: Beautiful Dreamer,Movie,Manga,1,Finished Airing,7.87,3574,769.0,4080,7811,116,,Studio Pierrot,"Action, Adventure, Comedy, Romance, Drama, Sci-Fi"
31599,Kaette Kite yoo Toyama kara,ONA,Original,4,Finished Airing,4.54,13,10678.0,12576,119,0,,DLE,"Slice of Life, Mystery, Comedy"
1105,Digital Juice,OVA,Unknown,6,Finished Airing,5.56,1605,8258.0,5096,4489,0,,Studio 4°C,"Comedy, Psychological"
31073,Show By Rock!!: Plasmagica na Gogo,ONA,Game,3,Finished Airing,5.85,194,7701.0,8364,956,3,,,Comedy
9754,Kuragehime: Eiyuu Retsuden☆,Special,Manga,4,Finished Airing,6.65,4508,4973.0,3504,11220,8,,Brain&#039;s Base,"Slice of Life, Comedy, Josei"
33217,Hikaru Genji: Paradise Ginga,Music,Music,1,Finished Airing,5.14,81,8905.0,12120,141,0,,,"Music, Space"
29830,Tamayura: Sotsugyou Shashin Part 3 - Akogare,Movie,Original,1,Finished Airing,7.87,1372,769.0,5058,4550,6,,TYO Animations,"Comedy, Drama, Slice of Life"
1259,Saint Seiya: Tenkai-hen Josou - Overture,Movie,Unknown,1,Finished Airing,7.36,8597,2204.0,3141,14376,28,,Toei Animation,"Adventure, Sci-Fi, Shounen"
459,One Piece Movie 1,Movie,Manga,1,Finished Airing,7.22,34768,2740.0,1392,57451,239,,Toei Animation,"Action, Adventure, Comedy, Super Power, Fantasy, Shounen"
18533,Jungle Taitei Leo: Hon-o-ji,Movie,Manga,1,Finished Airing,6.36,74,6156.0,10541,287,2,,,"Adventure, Drama"
26337,Minna no Doutoku,OVA,Unknown,6,Finished Airing,7.6,5,11273.0,13739,64,0,,,"Drama, Fantasy, Historical, Kids, School"
26301,Donguri to Yamaneko (1995),OVA,Book,1,Finished Airing,4.43,7,10003.0,13174,90,0,,,"Demons, Drama, Kids"
790,Ergo Proxy,TV,Original,23,Finished Airing,7.99,136841,566.0,161,342724,8663,Winter 2006,Manglobe,"Sci-Fi, Mystery, Psychological"
2661,Doraemon Movie 13: Nobita to Kumo no Oukoku,Movie,Unknown,1,Finished Airing,7.37,1468,2146.0,6405,2473,3,,,"Adventure, Comedy"
